Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-11 00:00:00-05:00,126.78618490721557,127.74794601234754,126.10902122992374,126.58008575439453,100384500,0.0,0.0
2021-01-12 00:00:00-05:00,126.10902905057755,127.27688938095544,124.49954476519153,126.40345001220703,91951100,0.0,0.0
2021-01-13 00:00:00-05:00,126.36415693253335,129.00410649106422,126.09919160518642,128.45452880859375,88636800,0.0,0.0
2021-01-14 00:00:00-05:00,128.36625404874388,128.56252972510507,126.36420321518672,126.51142120361328,90221800,0.0,0.0
2021-01-15 00:00:00-05:00,126.38381437900888,127.79702297494858,124.63693569093667,124.77433013916016,111598500,0.0,0.0
2021-01-19 00:00:00-05:00,125.40243490829381,126.31513846591857,124.57806812873643,125.45150756835938,90757300,0.0,0.0
2021-01-20 00:00:00-05:00,126.2660734231264,130.02481179282753,126.15811955441896,129.5733642578125,104319500,0.0,0.0
2021-01-21 00:00:00-05:00,131.31041850406754,137.07119203078085,131.10431933472825,134.3232879638672,120150900,0.0,0.0
2021-01-22 00:00:00-05:00,133.74428035194398,137.24786168967248,132.50773016061999,136.4823760986328,114459400,0.0,0.0
2021-01-25 00:00:00-05:00,140.4079296320351,142.39033307629012,133.99941838146938,140.26071166992188,157611700,0.0,0.0
2021-01-26 00:00:00-05:00,140.92809232936884,141.61506468563073,138.73957435709096,140.49627685546875,98390600,0.0,0.0
2021-01-27 00:00:00-05:00,140.76125225186487,141.61507471751472,137.7974548799146,139.416748046875,140843800,0.0,0.0
2021-01-28 00:00:00-05:00,136.9239932628227,139.3480358384111,134.1564570526862,134.53919982910156,142621100,0.0,0.0
2021-01-29 00:00:00-05:00,133.30265654863,134.19572806444316,127.7872308782157,129.50466918945312,177523800,0.0,0.0
2021-02-01 00:00:00-05:00,131.26134598013263,132.86102175487773,128.49380985265012,131.6440887451172,106239800,0.0,0.0
2021-02-02 00:00:00-05:00,133.20449285763277,133.77370270213333,132.10533728197458,132.478271484375,83305400,0.0,0.0
2021-02-03 00:00:00-05:00,133.2339428781747,133.24376639464103,131.12395337034366,131.44781494140625,89880900,0.0,0.0
2021-02-04 00:00:00-05:00,133.7638879766451,134.84341144571988,132.08569911830602,134.83360290527344,84183100,0.0,0.0
2021-02-05 00:00:00-05:00,134.9957768785099,135.06456925439733,133.5313106232166,134.41587829589844,75693800,0.205,0.0
2021-02-08 00:00:00-05:00,133.6984329683155,134.61250048736244,132.60745786334132,134.5633544921875,71297200,0.0,0.0
2021-02-09 00:00:00-05:00,134.27828646773915,135.51669927924317,133.52149530209638,133.67874145507812,76774200,0.0,0.0
2021-02-10 00:00:00-05:00,134.140695248156,134.64196332176337,132.09634515679082,133.0693817138672,73046600,0.0,0.0
2021-02-11 00:00:00-05:00,133.57061863693602,134.0522252579582,131.47713780876342,132.81382751464844,64280000,0.0,0.0
2021-02-12 00:00:00-05:00,132.04720703618614,133.206974286513,131.39851603316492,133.04971313476562,60145100,0.0,0.0
2021-02-16 00:00:00-05:00,133.16765407911643,133.67873027876342,130.51392113190306,130.90707397460938,80576300,0.0,0.0
2021-02-17 00:00:00-05:00,129.00032712400272,129.95370216995613,127.25083817307228,128.59735107421875,97918500,0.0,0.0
2021-02-18 00:00:00-05:00,126.9854872586764,127.77177812350196,125.22617475868931,127.48675537109375,96856700,0.0,0.0
2021-02-19 00:00:00-05:00,128.00764256245103,128.4695877845498,126.59232230727596,127.64397430419922,87668800,0.0,0.0
2021-02-22 00:00:00-05:00,125.81587478607183,127.49657160528595,123.44718662031467,123.84033203125,103916400,0.0,0.0
2021-02-23 00:00:00-05:00,121.63873180603795,124.53816523704963,116.36077194328553,123.7027359008789,158273000,0.0,0.0
2021-02-24 00:00:00-05:00,122.79850842349518,123.40787671333638,120.13495920867626,123.20147705078125,111039900,0.0,0.0
2021-02-25 00:00:00-05:00,122.54294573561657,124.29243477384996,118.47390724259922,118.91619110107422,148199500,0.0,0.0
2021-02-26 00:00:00-05:00,120.48876969143771,122.71003476223423,119.12259527807879,119.18157196044922,164560400,0.0,0.0
2021-03-01 00:00:00-05:00,121.62889325838907,125.73724728617297,120.685348804462,125.59964752197266,116307900,0.0,0.0
2021-03-02 00:00:00-05:00,126.20901199941738,126.51369609315279,122.86728767000434,122.97540283203125,102260900,0.0,0.0
2021-03-03 00:00:00-05:00,122.67072164349673,123.55529690845484,119.75162701844734,119.96785736083984,112966300,0.0,0.0
2021-03-04 00:00:00-05:00,119.66318905650243,121.48147831451469,116.5868403658898,118.07095336914062,178155000,0.0,0.0
2021-03-05 00:00:00-05:00,118.90637584960962,119.84992030973667,115.55482050290459,119.33882904052734,153766600,0.0,0.0
2021-03-08 00:00:00-05:00,118.85723124871882,118.92603113207338,114.21813197502655,114.36556243896484,154376600,0.0,0.0
2021-03-09 00:00:00-05:00,116.98979195535063,119.96785572457048,116.75390772078732,119.01448059082031,129525800,0.0,0.0
2021-03-10 00:00:00-05:00,119.60421231943872,120.07598082759245,117.4026009526372,117.92352294921875,111943300,0.0,0.0
2021-03-11 00:00:00-05:00,120.43962062993972,121.09813478603276,119.18156149632202,119.86956024169922,103026500,0.0,0.0
2021-03-12 00:00:00-05:00,118.33630647479868,119.09310512582599,117.1175625763313,118.95550537109375,88105100,0.0,0.0
2021-03-15 00:00:00-04:00,119.32898924919812,121.87459204828663,118.3559528330293,121.86476135253906,92403800,0.0,0.0
2021-03-16 00:00:00-04:00,123.5454631552205,125.03941412099836,122.58226483391263,123.41769409179688,115227900,0.0,0.0
2021-03-17 00:00:00-04:00,121.92375252268916,123.7027262346735,120.24305578536871,122.62158203125,111932600,0.0,0.0
2021-03-18 00:00:00-04:00,120.77380743016367,121.06866836450058,118.2576887853556,118.4640884399414,121229700,0.0,0.0
2021-03-19 00:00:00-04:00,117.84488819981247,119.34866245166829,117.62865785012406,117.93334197998047,185549500,0.0,0.0
2021-03-22 00:00:00-04:00,118.2675141601053,121.74683853501666,118.19871427833975,121.27506256103516,111912300,0.0,0.0
2021-03-23 00:00:00-04:00,121.21609634289719,122.11049482773886,120.04649082563317,120.43963623046875,95467100,0.0,0.0
2021-03-24 00:00:00-04:00,120.71483425864031,120.79346483835167,118.0119699447166,118.03162384033203,88530500,0.0,0.0
2021-03-25 00:00:00-04:00,117.4910502082862,119.57471548545469,116.96030506697089,118.5230484008789,98844700,0.0,0.0
2021-03-26 00:00:00-04:00,118.2871634585369,119.3977997192505,116.88167378684024,119.1324234008789,94071200,0.0,0.0
2021-03-29 00:00:00-04:00,119.56487941307064,120.47893919891295,118.66065032346565,119.30933380126953,80819200,0.0,0.0
2021-03-30 00:00:00-04:00,118.0512787868913,118.33630899880875,116.822704165846,117.84487915039062,85671900,0.0,0.0
2021-03-31 00:00:00-04:00,119.5648979126605,121.40284096633266,119.07346800549676,120.05632781982422,118323800,0.0,0.0
2021-04-01 00:00:00-04:00,121.54044521102546,122.05152900234751,120.3904935579569,120.89175415039062,75089100,0.0,0.0
2021-04-05 00:00:00-04:00,121.74684597907813,123.99759581820614,120.96055514057373,123.74205017089844,88651200,0.0,0.0
2021-04-06 00:00:00-04:00,124.3317526262654,124.95095154063053,123.49632337711815,124.04672241210938,80171300,0.0,0.0
2021-04-07 00:00:00-04:00,123.67325179285491,125.72742519809044,122.99507612384161,125.70777130126953,83466700,0.0,0.0
2021-04-08 00:00:00-04:00,126.73975927315924,128.15507968491423,126.31713678764176,128.12559509277344,88844600,0.0,0.0
2021-04-09 00:00:00-04:00,127.57518895016632,130.759644702315,127.25084345740146,130.7203369140625,106686700,0.0,0.0
2021-04-12 00:00:00-04:00,130.2485990315426,130.57294460041493,128.3909944078206,128.99053955078125,91420000,0.0,0.0
2021-04-13 00:00:00-04:00,130.16995777755994,132.35190779143815,129.6686896679726,132.12583923339844,91266500,0.0,0.0
2021-04-14 00:00:00-04:00,132.6271087561986,132.68607794683706,129.40332969178885,129.76698303222656,87222800,0.0,0.0
2021-04-15 00:00:00-04:00,131.5263036580057,132.68607100589568,131.34938109809443,132.19464111328125,89347100,0.0,0.0
2021-04-16 00:00:00-04:00,131.998042854732,132.36169609542281,130.99552189710835,131.86044311523438,84922400,0.0,0.0
2021-04-19 00:00:00-04:00,131.22161840031026,133.14803038181896,131.05453401882636,132.52882385253906,94264200,0.0,0.0
2021-04-20 00:00:00-04:00,132.70572639756384,133.2069794663451,129.55074003091264,130.82846069335938,94812300,0.0,0.0
2021-04-21 00:00:00-04:00,130.09130208887342,131.45747638373786,129.04947327372832,131.21176147460938,68847100,0.0,0.0
2021-04-22 00:00:00-04:00,130.7596646421977,131.85063964886385,129.15761332407135,129.67852783203125,84566500,0.0,0.0
2021-04-23 00:00:00-04:00,129.89476503650192,132.80402187604045,129.89476503650192,132.0177459716797,78657500,0.0,0.0
2021-04-26 00:00:00-04:00,132.5189885909411,132.7450421456381,131.27075244611348,132.41087341308594,66905100,0.0,0.0
2021-04-27 00:00:00-04:00,132.69588556201697,133.08903844885185,131.81131781182455,132.08651733398438,66015800,0.0,0.0
2021-04-28 00:00:00-04:00,132.00790402332987,132.70574111545855,130.79899060734053,131.29042053222656,107760100,0.0,0.0
2021-04-29 00:00:00-04:00,134.13087964788295,134.72060153356313,130.17977900722704,131.19212341308594,151101000,0.0,0.0
2021-04-30 00:00:00-04:00,129.5212639308941,131.2707531843892,128.8234418676547,129.20675659179688,109839500,0.0,0.0
2021-05-03 00:00:00-04:00,129.7767891405382,131.77200814363306,129.5703970004846,130.26821899414062,75135100,0.0,0.0
2021-05-04 00:00:00-04:00,128.94137051322565,129.23623143198412,124.52832492189665,125.65861511230469,137564700,0.0,0.0
2021-05-05 00:00:00-04:00,126.98546401119293,128.21403857592438,125.77655083872666,125.90432739257812,84000900,0.0,0.0
2021-05-06 00:00:00-04:00,125.69792368857526,127.52604329054937,124.95094823327015,127.51622009277344,78128300,0.0,0.0
2021-05-07 00:00:00-04:00,128.82567007575122,129.22931568765318,127.47685466525526,128.19557189941406,78973300,0.22,0.0
2021-05-10 00:00:00-04:00,127.40791954113263,127.53589811380931,124.8481377694846,124.88751983642578,88071200,0.0,0.0
2021-05-11 00:00:00-04:00,121.58935531951354,124.31649787876586,120.8706457037189,123.96207427978516,126142800,0.0,0.0
2021-05-12 00:00:00-04:00,121.49090180378782,122.71171587867694,120.35869174927288,120.87064361572266,112172300,0.0,0.0
2021-05-13 00:00:00-04:00,122.65265528865869,124.19836590466683,122.33760623034372,123.03662109375,105861300,0.0,0.0
2021-05-14 00:00:00-04:00,124.29682407064753,125.91145152103249,123.90301084854725,125.47825622558594,81918000,0.0,0.0
2021-05-17 00:00:00-04:00,124.85799952565309,124.96629834435791,123.23352475644266,124.3165054321289,74244600,0.0,0.0
2021-05-18 00:00:00-04:00,124.602008630235,125.02535647133867,122.84954791959795,122.91846466064453,63342900,0.0,0.0
2021-05-19 00:00:00-04:00,121.25461217328346,122.98737804700808,120.95925042750522,122.76094055175781,92612000,0.0,0.0
2021-05-20 00:00:00-04:00,123.2925858212381,125.74406124313434,123.16459222751716,125.34040069580078,76857100,0.0,0.0
2021-05-21 00:00:00-04:00,125.84252621827586,126.01974178060932,123.27290432012167,123.489501953125,79295400,0.0,0.0
2021-05-24 00:00:00-04:00,124.0605337081137,125.96067547351159,123.99161696061687,125.1336669921875,63092900,0.0,0.0
2021-05-25 00:00:00-04:00,125.84251734680382,126.33478943979276,124.36572360192127,124.93675231933594,72009500,0.0,0.0
2021-05-26 00:00:00-04:00,124.99581864267371,125.41916647308986,124.46417200600965,124.88751983642578,56575900,0.0,0.0
2021-05-27 00:00:00-04:00,124.48387726646136,125.6653093286312,123.1449169232759,123.3418197631836,94625600,0.0,0.0
2021-05-28 00:00:00-04:00,123.62732942800375,123.85377444549424,122.62311296456271,122.68218231201172,71311100,0.0,0.0
2021-06-01 00:00:00-04:00,123.14491088966233,123.41073046164978,122.02254823218377,122.35728454589844,67637100,0.0,0.0
2021-06-02 00:00:00-04:00,122.35728966638355,123.30243681163644,122.13085215324435,123.1252212524414,59278900,0.0,0.0
2021-06-03 00:00:00-04:00,122.7511010916475,122.91846925310502,121.22507782542212,121.62873840332031,76229200,0.0,0.0
2021-06-04 00:00:00-04:00,122.15053993389017,124.20820990806448,121.93394230383373,123.9423828125,75169300,0.0,0.0
2021-06-07 00:00:00-04:00,124.21804430390357,124.36572518254104,122.89877881382816,123.95222473144531,71057600,0.0,0.0
2021-06-08 00:00:00-04:00,124.64139472390426,126.47262714091963,124.25742893833444,124.77922821044922,74403800,0.0,0.0
2021-06-09 00:00:00-04:00,125.24196452084911,125.7736112152162,124.56263693726413,125.16320037841797,56877900,0.0,0.0
2021-06-10 00:00:00-04:00,125.05489901322112,126.20680391656815,123.99161315750662,124.15898132324219,71186400,0.0,0.0
2021-06-11 00:00:00-04:00,124.57247004147519,125.46839515828079,124.14912221367848,125.3797836303711,53522400,0.0,0.0
2021-06-14 00:00:00-04:00,125.84249110624393,128.52040356235818,125.10409438777245,128.46133422851562,96906500,0.0,0.0
2021-06-15 00:00:00-04:00,127.9297306703073,128.57952356817293,127.38823658875259,127.63436889648438,62746300,0.0,0.0
2021-06-16 00:00:00-04:00,128.3530722440478,128.86503165534023,126.4726328124416,128.136474609375,91815000,0.0,0.0
2021-06-17 00:00:00-04:00,127.79188008115058,130.49933510396002,127.64419170263696,129.75108337402344,96721700,0.0,0.0
2021-06-18 00:00:00-04:00,128.68782848639466,129.47543989030297,128.22509852410002,128.4416961669922,108953300,0.0,0.0
2021-06-21 00:00:00-04:00,128.2841461243704,130.3615031487853,127.21101299919737,130.25320434570312,79663300,0.0,0.0
2021-06-22 00:00:00-04:00,130.08584138994016,132.0056702277948,129.58372190892405,131.90721130371094,74783600,0.0,0.0
2021-06-23 00:00:00-04:00,131.70045500601034,132.24194898715476,131.16880090717,131.63153076171875,60214200,0.0,0.0
2021-06-24 00:00:00-04:00,132.36997329006135,132.55703627752777,130.8734844130561,131.3460693359375,68711000,0.0,0.0
2021-06-25 00:00:00-04:00,131.39525034768624,131.81859061772747,130.7552974675058,131.0506591796875,70783700,0.0,0.0
2021-06-28 00:00:00-04:00,131.34603933058335,133.1575693862815,131.28696998439884,132.69483947753906,62111300,0.0,0.0
2021-06-29 00:00:00-04:00,132.714557547636,134.37841452974257,132.2715223508132,134.22088623046875,64556100,0.0,0.0
2021-06-30 00:00:00-04:00,134.06335418037023,135.28417593149786,133.76799238317685,134.8411407470703,63261400,0.0,0.0
2021-07-01 00:00:00-04:00,134.48671418917706,135.20541640281,133.65969812423893,135.14634704589844,52485800,0.0,0.0
2021-07-02 00:00:00-04:00,135.76658059145691,137.834098071621,135.6189072097557,137.7947235107422,78852600,0.0,0.0
2021-07-06 00:00:00-04:00,137.903016464919,140.935353273496,137.903016464919,139.82284545898438,108181800,0.0,0.0
2021-07-07 00:00:00-04:00,141.31931041647496,142.6484308047319,140.45293496254314,142.33338928222656,104911600,0.0,0.0
2021-07-08 00:00:00-04:00,139.38966452107744,141.8312930562139,138.49373922418602,141.02398681640625,105575500,0.0,0.0
2021-07-09 00:00:00-04:00,140.5415614564525,143.396690496215,140.44310251464333,142.86505126953125,99890800,0.0,0.0
2021-07-12 00:00:00-04:00,143.9480168258894,144.05631563570157,141.77220074610727,142.26446533203125,76299700,0.0,0.0
2021-07-13 00:00:00-04:00,141.80174811086079,145.17869128435547,141.40794241596473,143.3868408203125,100827100,0.0,0.0
2021-07-14 00:00:00-04:00,145.80880077033797,147.25606009706507,145.39528522893696,146.84254455566406,127050800,0.0,0.0
2021-07-15 00:00:00-04:00,146.93114365447815,147.67938044052974,144.81439685452983,146.18289184570312,106820300,0.0,0.0
2021-07-16 00:00:00-04:00,146.16319606070098,147.4430718660849,143.62310919275268,144.12521362304688,93251400,0.0,0.0
2021-07-19 00:00:00-04:00,141.52607630165937,141.8411328650296,139.47825370792415,140.24618530273438,121434600,0.0,0.0
2021-07-20 00:00:00-04:00,141.24056044298723,144.8242459981642,140.7482958611073,143.88893127441406,96350000,0.0,0.0
2021-07-21 00:00:00-04:00,143.2785062744646,143.86922969223673,142.39243617052696,143.1505126953125,74993500,0.0,0.0
2021-07-22 00:00:00-04:00,143.68218920218482,145.90721971400404,143.55419560305512,144.5288848876953,77338200,0.0,0.0
2021-07-23 00:00:00-04:00,145.26728861629522,146.41918599463074,144.64703040383625,146.26165771484375,71447400,0.0,0.0
2021-07-26 00:00:00-04:00,145.97616576742755,147.5120290954652,145.41497684686945,146.68502807617188,72434100,0.0,0.0
2021-07-27 00:00:00-04:00,146.81302481132832,146.90164387791467,143.2982625336989,144.4993896484375,104818600,0.0,0.0
2021-07-28 00:00:00-04:00,142.5696771196854,144.69626388769956,140.33479153415036,142.73704528808594,118931200,0.0,0.0
2021-07-29 00:00:00-04:00,142.45154102789115,144.28276605233398,142.34324220838607,143.3868408203125,56699500,0.0,0.0
